RF DESPACHO;UA LOCAL DESPACHO;;ANO DESEMB;TRIMESTRE DESEMB;CANAL;TMBDI
1ª RF;130100;DRF - Cuiabá;2018;20183;Vermelho;277,7603
1ª RF;130100;DRF - Cuiabá;2018;20184;Verde;15,9775
1ª RF;130100;DRF - Cuiabá;2018;20184;Amarelo;1.039,47
1ª RF;130100;DRF - Cuiabá;2018;20184;Vermelho;262,3789
1ª RF;130100;DRF - Cuiabá;2019;20191;Verde;15,4014
1ª RF;130100;DRF - Cuiabá;2019;20191;Amarelo;238,4683
1ª RF;130100;DRF - Cuiabá;2019;20191;Vermelho;238,0576
1ª RF;130100;DRF - Cuiabá;2019;20192;Verde;17,5629
1ª RF;130100;DRF - Cuiabá;2019;20192;Amarelo;188,7075
1ª RF;130100;DRF - Cuiabá;2019;20192;Vermelho;254,2906
1ª RF;130100;DRF - Cuiabá;2019;20193;Verde;15,1921
1ª RF;130100;DRF - Cuiabá;2019;20193;Amarelo;235,6477
1ª RF;130100;DRF - Cuiabá;2019;20193;Vermelho;172,2398
1ª RF;130100;DRF - Cuiabá;2019;20194;Verde;18,5591
1ª RF;130100;DRF - Cuiabá;2019;20194;Amarelo;242,9456
1ª RF;130100;DRF - Cuiabá;2019;20194;Vermelho;119,1036
1ª RF;130100;DRF - Cuiabá;2020;20201;Verde;19,4039
1ª RF;130100;DRF - Cuiabá;2020;20201;Amarelo;185,962
1ª RF;130100;DRF - Cuiabá;2020;20201;Vermelho;592,4136
1ª RF;130100;DRF - Cuiabá;2020;20202;Verde;14,8249
1ª RF;130100;DRF - Cuiabá;2020;20202;Amarelo;176,4809
1ª RF;130100;DRF - Cuiabá;2020;20202;Vermelho;72,8456
1ª RF;130100;DRF - Cuiabá;2020;20203;Verde;11,4684
1ª RF;130100;DRF - Cuiabá;2020;20203;Amarelo;57,757
1ª RF;130100;DRF - Cuiabá;2020;20203;Vermelho;128,9612
1ª RF;130100;DRF - Cuiabá;2020;20204;Verde;15,7717
1ª RF;130100;DRF - Cuiabá;2020;20204;Amarelo;156,453
1ª RF;130100;DRF - Cuiabá;2020;20204;Vermelho;98,6205
1ª RF;130100;DRF - Cuiabá;2021;20211;Verde;16,5091
1ª RF;130100;DRF - Cuiabá;2021;20211;Amarelo;88,8273
1ª RF;130100;DRF - Cuiabá;2021;20211;Vermelho;91,7235
1ª RF;130100;DRF - Cuiabá;2021;20212;Verde;18,3639
1ª RF;130100;DRF - Cuiabá;2021;20212;Amarelo;101,9016
1ª RF;130100;DRF - Cuiabá;2021;20212;Vermelho;114,2612
1ª RF;130100;DRF - Cuiabá;2021;20213;Verde;12,0703
1ª RF;130100;DRF - Cuiabá;2021;20213;Amarelo;49,1525
1ª RF;130100;DRF - Cuiabá;2021;20213;Vermelho;204,2486
1ª RF;130100;DRF - Cuiabá;2021;20214;Verde;10,9636
1ª RF;130100;DRF - Cuiabá;2021;20214;Amarelo;28,1793
1ª RF;130100;DRF - Cuiabá;2021;20214;Vermelho;95,387
1ª RF;130100;DRF - Cuiabá;2022;20221;Verde;15,4742
1ª RF;130100;DRF - Cuiabá;2022;20221;Amarelo;192,175
1ª RF;130100;DRF - Cuiabá;2022;20221;Vermelho;370,0781
1ª RF;130100;DRF - Cuiabá;2022;20222;Verde;17,7627
1ª RF;130100;DRF - Cuiabá;2022;20222;Amarelo;312,4331
1ª RF;130100;DRF - Cuiabá;2022;20222;Vermelho;643,3521
1ª RF;130100;DRF - Cuiabá;2022;20223;Verde;13,4819
1ª RF;130100;DRF - Cuiabá;2022;20223;Amarelo;300,7494
1ª RF;130100;DRF - Cuiabá;2022;20223;Vermelho;514,289
1ª RF;130100;DRF - Cuiabá;2022;20224;Verde;15,3319
1ª RF;130100;DRF - Cuiabá;2022;20224;Amarelo;192,8012
1ª RF;130100;DRF - Cuiabá;2022;20224;Vermelho;304,1046
1ª RF;130100;DRF - Cuiabá;2023;20231;Verde;11,3664
1ª RF;130100;DRF - Cuiabá;2023;20231;Amarelo;74,0695
1ª RF;130100;DRF - Cuiabá;2023;20231;Vermelho;427,9419
1ª RF;130100;DRF - Cuiabá;2023;20232;Verde;11,1842
1ª RF;130100;DRF - Cuiabá;2023;20232;Amarelo;68,7555
1ª RF;130100;DRF - Cuiabá;2023;20232;Vermelho;409,5257
1ª RF;130151;IRF - Cáceres;2015;20151;Verde;5,0472
1ª RF;130151;IRF - Cáceres;2015;20151;Amarelo;65,2099
1ª RF;130151;IRF - Cáceres;2015;20152;Verde;9,7285
1ª RF;130151;IRF - Cáceres;2015;20152;Amarelo;111,8013
1ª RF;130151;IRF - Cáceres;2015;20153;Verde;3,4553
1ª RF;130151;IRF - Cáceres;2015;20153;Amarelo;135,9357
1ª RF;130151;IRF - Cáceres;2015;20153;Vermelho;163,9614
1ª RF;130151;IRF - Cáceres;2015;20154;Verde;17,0391
1ª RF;130151;IRF - Cáceres;2015;20154;Amarelo;198,861
1ª RF;130151;IRF - Cáceres;2015;20154;Vermelho;172,4944
1ª RF;130151;IRF - Cáceres;2016;20161;Verde;6,8901
1ª RF;130151;IRF - Cáceres;2016;20161;Amarelo;176,5575
1ª RF;130151;IRF - Cáceres;2016;20161;Vermelho;148,25
1ª RF;130151;IRF - Cáceres;2016;20162;Verde;19,4239
1ª RF;130151;IRF - Cáceres;2016;20162;Amarelo;98,3464
1ª RF;130151;IRF - Cáceres;2016;20162;Vermelho;116,2247
1ª RF;130151;IRF - Cáceres;2016;20163;Verde;9,3075
1ª RF;130151;IRF - Cáceres;2016;20163;Amarelo;111,7297
1ª RF;130151;IRF - Cáceres;2016;20163;Vermelho;160,2486
1ª RF;130151;IRF - Cáceres;2016;20164;Verde;13,548
1ª RF;130151;IRF - Cáceres;2016;20164;Amarelo;148,1494
1ª RF;130151;IRF - Cáceres;2016;20164;Vermelho;196,7562
1ª RF;130151;IRF - Cáceres;2017;20171;Verde;13,9425
1ª RF;130151;IRF - Cáceres;2017;20172;Verde;10,4198
1ª RF;130151;IRF - Cáceres;2017;20172;Amarelo;122,9094
1ª RF;130151;IRF - Cáceres;2017;20172;Vermelho;201,2226
1ª RF;130151;IRF - Cáceres;2017;20173;Verde;12,115
1ª RF;130151;IRF - Cáceres;2017;20173;Amarelo;95,879
1ª RF;130151;IRF - Cáceres;2017;20173;Vermelho;153,8122
1ª RF;130151;IRF - Cáceres;2017;20174;Verde;13,6506
1ª RF;130151;IRF - Cáceres;2017;20174;Amarelo;213,5849
1ª RF;130151;IRF - Cáceres;2017;20174;Vermelho;171,5414
1ª RF;130151;IRF - Cáceres;2018;20181;Verde;11,0425
1ª RF;130151;IRF - Cáceres;2018;20181;Amarelo;1.463,20
1ª RF;130151;IRF - Cáceres;2018;20181;Vermelho;162,9278
1ª RF;130151;IRF - Cáceres;2018;20182;Verde;10,9185
1ª RF;130151;IRF - Cáceres;2018;20182;Amarelo;33,16
1ª RF;130151;IRF - Cáceres;2018;20182;Vermelho;197,769
1ª RF;130151;IRF - Cáceres;2018;20183;Verde;9,3027
1ª RF;130151;IRF - Cáceres;2018;20183;Amarelo;145,884
1ª RF;130151;IRF - Cáceres;2018;20183;Vermelho;164,5772
1ª RF;130151;IRF - Cáceres;2018;20184;Verde;31,369
1ª RF;130151;IRF - Cáceres;2018;20184;Amarelo;137,9482
1ª RF;130151;IRF - Cáceres;2018;20184;Vermelho;136,9526
1ª RF;130151;IRF - Cáceres;2019;20191;Verde;12,9239
1ª RF;130151;IRF - Cáceres;2019;20191;Amarelo;105,4476
1ª RF;130151;IRF - Cáceres;2019;20191;Vermelho;294,4125
1ª RF;130151;IRF - Cáceres;2019;20192;Verde;17,0714
1ª RF;130151;IRF - Cáceres;2019;20192;Amarelo;46,6328
1ª RF;130151;IRF - Cáceres;2019;20192;Vermelho;82,0697
1ª RF;130151;IRF - Cáceres;2019;20193;Verde;18,5526
1ª RF;130151;IRF - Cáceres;2019;20193;Amarelo;2.203,36
1ª RF;130151;IRF - Cáceres;2019;20193;Vermelho;170,1623
1ª RF;130151;IRF - Cáceres;2019;20194;Verde;17,5533
1ª RF;130151;IRF - Cáceres;2019;20194;Amarelo;57,4233
1ª RF;130151;IRF - Cáceres;2019;20194;Vermelho;171,2247
1ª RF;130151;IRF - Cáceres;2020;20201;Verde;13,8072
1ª RF;130151;IRF - Cáceres;2020;20202;Verde;10,3573
1ª RF;130151;IRF - Cáceres;2020;20202;Vermelho;291,8928
1ª RF;130151;IRF - Cáceres;2020;20203;Verde;13,1781
1ª RF;130151;IRF - Cáceres;2020;20203;Vermelho;242,0227
1ª RF;130151;IRF - Cáceres;2020;20204;Verde;20,0923
1ª RF;130151;IRF - Cáceres;2020;20204;Amarelo;473,8755
1ª RF;130151;IRF - Cáceres;2020;20204;Vermelho;92,0015
1ª RF;130151;IRF - Cáceres;2021;20211;Verde;11,2548
1ª RF;130151;IRF - Cáceres;2021;20212;Verde;13,0629
1ª RF;130151;IRF - Cáceres;2021;20212;Vermelho;61,6285
1ª RF;130151;IRF - Cáceres;2021;20213;Verde;12,0401
1ª RF;130151;IRF - Cáceres;2021;20213;Amarelo;1,485
1ª RF;130151;IRF - Cáceres;2021;20213;Vermelho;173,3467
1ª RF;130151;IRF - Cáceres;2021;20214;Verde;9,5333
1ª RF;130151;IRF - Cáceres;2022;20221;Verde;7,6701
1ª RF;130151;IRF - Cáceres;2022;20221;Amarelo;219,6825
1ª RF;130151;IRF - Cáceres;2022;20221;Vermelho;548,7569
1ª RF;130151;IRF - Cáceres;2022;20222;Verde;8,7213
1ª RF;130151;IRF - Cáceres;2022;20222;Amarelo;173,19
1ª RF;130151;IRF - Cáceres;2022;20223;Verde;10,3334
1ª RF;130151;IRF - Cáceres;2022;20223;Amarelo;279,1804
1ª RF;130151;IRF - Cáceres;2022;20224;Verde;12,6906
1ª RF;130151;IRF - Cáceres;2023;20231;Verde;14,7103
1ª RF;130151;IRF - Cáceres;2023;20231;Vermelho;171,8107
1ª RF;130151;IRF - Cáceres;2023;20232;Verde;14,1673
1ª RF;130151;IRF - Cáceres;2023;20232;Amarelo;259,7943
1ª RF;130151;IRF - Cáceres;2023;20232;Vermelho;307,9742
1ª RF;140100;DRF - Campo Grande;2015;20151;Verde;4,1954
1ª RF;140100;DRF - Campo Grande;2015;20151;Amarelo;19,3244
1ª RF;140100;DRF - Campo Grande;2015;20151;Vermelho;27,8634
1ª RF;140100;DRF - Campo Grande;2015;20152;Verde;10,0307
1ª RF;140100;DRF - Campo Grande;2015;20152;Amarelo;25,7484
1ª RF;140100;DRF - Campo Grande;2015;20152;Vermelho;22,8413
1ª RF;140100;DRF - Campo Grande;2015;20153;Verde;7,8592
1ª RF;140100;DRF - Campo Grande;2015;20153;Amarelo;102,869
1ª RF;140100;DRF - Campo Grande;2015;20153;Vermelho;61,9301
1ª RF;140100;DRF - Campo Grande;2015;20154;Verde;9,0372
1ª RF;140100;DRF - Campo Grande;2015;20154;Amarelo;26,3147
1ª RF;140100;DRF - Campo Grande;2015;20154;Vermelho;53,7173
1ª RF;140100;DRF - Campo Grande;2016;20161;Verde;8,4218
1ª RF;140100;DRF - Campo Grande;2016;20161;Amarelo;18,6422
1ª RF;140100;DRF - Campo Grande;2016;20161;Vermelho;113,3949
1ª RF;140100;DRF - Campo Grande;2016;20162;Verde;14,7957
1ª RF;140100;DRF - Campo Grande;2016;20162;Amarelo;18,7909
1ª RF;140100;DRF - Campo Grande;2016;20162;Vermelho;34,2794
1ª RF;140100;DRF - Campo Grande;2016;20163;Verde;11,2625
1ª RF;140100;DRF - Campo Grande;2016;20163;Amarelo;75,6698
1ª RF;140100;DRF - Campo Grande;2016;20163;Vermelho;315,7644
1ª RF;140100;DRF - Campo Grande;2016;20164;Verde;14,7783
1ª RF;140100;DRF - Campo Grande;2016;20164;Amarelo;48,1563
1ª RF;140100;DRF - Campo Grande;2016;20164;Vermelho;129,8923
1ª RF;140100;DRF - Campo Grande;2017;20171;Verde;15,7564
1ª RF;140100;DRF - Campo Grande;2017;20171;Amarelo;117,2561
1ª RF;140100;DRF - Campo Grande;2017;20171;Vermelho;37,5228
1ª RF;140100;DRF - Campo Grande;2017;20172;Verde;11,0835
1ª RF;140100;DRF - Campo Grande;2017;20172;Vermelho;70,4117
1ª RF;140100;DRF - Campo Grande;2017;20173;Verde;10,0698
1ª RF;140100;DRF - Campo Grande;2017;20173;Amarelo;47,076
1ª RF;140100;DRF - Campo Grande;2017;20173;Vermelho;14,7781
1ª RF;140100;DRF - Campo Grande;2017;20174;Verde;11,7693
1ª RF;140100;DRF - Campo Grande;2018;20181;Verde;12,0007
1ª RF;140100;DRF - Campo Grande;2018;20181;Amarelo;140,8675
1ª RF;140100;DRF - Campo Grande;2018;20181;Vermelho;19,0548
1ª RF;140100;DRF - Campo Grande;2018;20182;Verde;7,1938
1ª RF;140100;DRF - Campo Grande;2018;20182;Amarelo;87,7267
1ª RF;140100;DRF - Campo Grande;2018;20182;Vermelho;17,4653
1ª RF;140100;DRF - Campo Grande;2018;20183;Verde;9,3955
1ª RF;140100;DRF - Campo Grande;2018;20183;Amarelo;69,5631
1ª RF;140100;DRF - Campo Grande;2018;20184;Verde;6,8263
1ª RF;140100;DRF - Campo Grande;2018;20184;Vermelho;41,061
1ª RF;140100;DRF - Campo Grande;2019;20191;Verde;6,7092
1ª RF;140100;DRF - Campo Grande;2019;20191;Amarelo;41,4381
1ª RF;140100;DRF - Campo Grande;2019;20191;Vermelho;69,5101
1ª RF;140100;DRF - Campo Grande;2019;20192;Verde;6,1959
1ª RF;140100;DRF - Campo Grande;2019;20192;Vermelho;7,53
1ª RF;140100;DRF - Campo Grande;2019;20193;Verde;6,9759
1ª RF;140100;DRF - Campo Grande;2019;20193;Amarelo;141,0678
1ª RF;140100;DRF - Campo Grande;2019;20193;Vermelho;18,8661
1ª RF;140100;DRF - Campo Grande;2019;20194;Verde;8,8242
1ª RF;140100;DRF - Campo Grande;2019;20194;Amarelo;152,7681
1ª RF;140100;DRF - Campo Grande;2019;20194;Vermelho;14,1494
1ª RF;140100;DRF - Campo Grande;2020;20201;Verde;8,4763
1ª RF;140100;DRF - Campo Grande;2020;20201;Amarelo;37,0101
1ª RF;140100;DRF - Campo Grande;2020;20201;Vermelho;76,2921
1ª RF;140100;DRF - Campo Grande;2020;20202;Verde;13,3504
1ª RF;140100;DRF - Campo Grande;2020;20202;Vermelho;149,7371
1ª RF;140100;DRF - Campo Grande;2020;20203;Verde;5,7829
1ª RF;140100;DRF - Campo Grande;2020;20203;Amarelo;68,7666
1ª RF;140100;DRF - Campo Grande;2020;20204;Verde;16,3423
1ª RF;140100;DRF - Campo Grande;2020;20204;Amarelo;229,0881
1ª RF;140100;DRF - Campo Grande;2020;20204;Vermelho;54,9732
1ª RF;140100;DRF - Campo Grande;2021;20211;Verde;8,876
1ª RF;140100;DRF - Campo Grande;2021;20211;Amarelo;48,4864
1ª RF;140100;DRF - Campo Grande;2021;20211;Vermelho;117,7819
1ª RF;140100;DRF - Campo Grande;2021;20212;Verde;5,4085
1ª RF;140100;DRF - Campo Grande;2021;20212;Amarelo;49,6472
1ª RF;140100;DRF - Campo Grande;2021;20212;Vermelho;43,887
1ª RF;140100;DRF - Campo Grande;2021;20213;Verde;9,4775
1ª RF;140100;DRF - Campo Grande;2021;20213;Amarelo;15,405
1ª RF;140100;DRF - Campo Grande;2021;20213;Vermelho;47,6522
1ª RF;140100;DRF - Campo Grande;2021;20214;Verde;4,7261
1ª RF;140100;DRF - Campo Grande;2021;20214;Amarelo;55,5965
1ª RF;140100;DRF - Campo Grande;2022;20221;Verde;2,8853
1ª RF;140100;DRF - Campo Grande;2022;20221;Amarelo;27,3069
1ª RF;140100;DRF - Campo Grande;2022;20222;Verde;7,1801
1ª RF;140100;DRF - Campo Grande;2022;20222;Amarelo;370,6243
1ª RF;140100;DRF - Campo Grande;2022;20223;Verde;9,4525
1ª RF;140100;DRF - Campo Grande;2022;20223;Amarelo;211,9718
1ª RF;140100;DRF - Campo Grande;2022;20223;Vermelho;447,4931
1ª RF;140100;DRF - Campo Grande;2022;20224;Verde;5,8616
1ª RF;140100;DRF - Campo Grande;2022;20224;Amarelo;156,3755
1ª RF;140100;DRF - Campo Grande;2023;20231;Verde;10,1201
1ª RF;140100;DRF - Campo Grande;2023;20231;Amarelo;72,7867
1ª RF;140100;DRF - Campo Grande;2023;20231;Vermelho;54,7256
1ª RF;140100;DRF - Campo Grande;2023;20232;Verde;5,3828
1ª RF;140100;DRF - Campo Grande;2023;20232;Amarelo;175,5661
1ª RF;140100;DRF - Campo Grande;2023;20232;Vermelho;337,0348
1ª RF;145100;IRF - Mundo Novo;2015;20151;Verde;4,5807
1ª RF;145100;IRF - Mundo Novo;2015;20151;Amarelo;427,3764
1ª RF;145100;IRF - Mundo Novo;2015;20152;Verde;30,9294
1ª RF;145100;IRF - Mundo Novo;2015;20152;Amarelo;72,4777
1ª RF;145100;IRF - Mundo Novo;2015;20152;Vermelho;167,0019
1ª RF;145100;IRF - Mundo Novo;2015;20153;Verde;24,919
1ª RF;145100;IRF - Mundo Novo;2015;20154;Verde;19,0948
1ª RF;145100;IRF - Mundo Novo;2015;20154;Amarelo;649,1949
1ª RF;145100;IRF - Mundo Novo;2016;20161;Verde;28,624
1ª RF;145100;IRF - Mundo Novo;2016;20162;Verde;26,2526
1ª RF;145100;IRF - Mundo Novo;2016;20162;Amarelo;165,6256
1ª RF;145100;IRF - Mundo Novo;2016;20162;Vermelho;200,3458
1ª RF;145100;IRF - Mundo Novo;2016;20163;Verde;24,5301
1ª RF;145100;IRF - Mundo Novo;2016;20164;Verde;25,9191
1ª RF;145100;IRF - Mundo Novo;2017;20171;Verde;14,9748
1ª RF;145100;IRF - Mundo Novo;2017;20171;Vermelho;436,4878
1ª RF;145100;IRF - Mundo Novo;2017;20172;Verde;30,328
1ª RF;145100;IRF - Mundo Novo;2017;20172;Amarelo;501,1223
1ª RF;145100;IRF - Mundo Novo;2017;20172;Vermelho;224,0517
1ª RF;145100;IRF - Mundo Novo;2017;20173;Verde;21,3319
1ª RF;145100;IRF - Mundo Novo;2017;20173;Vermelho;164,9892
1ª RF;145100;IRF - Mundo Novo;2017;20174;Verde;29,5427
1ª RF;145100;IRF - Mundo Novo;2017;20174;Amarelo;112,7753
1ª RF;145100;IRF - Mundo Novo;2018;20181;Verde;115,8858
1ª RF;145200;IRF - Corumbá;2015;20151;Verde;9,9583
1ª RF;145200;IRF - Corumbá;2015;20151;Amarelo;155,4801
1ª RF;145200;IRF - Corumbá;2015;20151;Vermelho;114,4167
1ª RF;145200;IRF - Corumbá;2015;20152;Verde;13,1765
1ª RF;145200;IRF - Corumbá;2015;20152;Amarelo;154,832
1ª RF;145200;IRF - Corumbá;2015;20152;Vermelho;229,0627
1ª RF;145200;IRF - Corumbá;2015;20153;Verde;14,7504
1ª RF;145200;IRF - Corumbá;2015;20153;Amarelo;148,0426
1ª RF;145200;IRF - Corumbá;2015;20153;Vermelho;302,6609
1ª RF;145200;IRF - Corumbá;2015;20154;Verde;19,3332
1ª RF;145200;IRF - Corumbá;2015;20154;Amarelo;175,3296
1ª RF;145200;IRF - Corumbá;2015;20154;Vermelho;144,3067
1ª RF;145200;IRF - Corumbá;2016;20161;Verde;18,324
1ª RF;145200;IRF - Corumbá;2016;20161;Amarelo;103,2269
1ª RF;145200;IRF - Corumbá;2016;20161;Vermelho;193,4191
1ª RF;145200;IRF - Corumbá;2016;20162;Verde;13,7884
1ª RF;145200;IRF - Corumbá;2016;20162;Amarelo;85,1219
1ª RF;145200;IRF - Corumbá;2016;20162;Vermelho;60,9706
1ª RF;145200;IRF - Corumbá;2016;20163;Verde;11,3719
1ª RF;145200;IRF - Corumbá;2016;20163;Amarelo;90,1841
1ª RF;145200;IRF - Corumbá;2016;20163;Vermelho;89,3284
1ª RF;145200;IRF - Corumbá;2016;20164;Verde;16,4129
1ª RF;145200;IRF - Corumbá;2016;20164;Amarelo;126,1392
1ª RF;145200;IRF - Corumbá;2016;20164;Vermelho;123,0603
1ª RF;145200;IRF - Corumbá;2017;20171;Verde;11,0254
1ª RF;145200;IRF - Corumbá;2017;20171;Amarelo;141,8567
1ª RF;145200;IRF - Corumbá;2017;20171;Vermelho;95,0199
1ª RF;145200;IRF - Corumbá;2017;20172;Verde;9,4616
1ª RF;145200;IRF - Corumbá;2017;20172;Amarelo;98,9302
1ª RF;145200;IRF - Corumbá;2017;20172;Vermelho;97,0088
1ª RF;145200;IRF - Corumbá;2017;20173;Verde;8,694
1ª RF;145200;IRF - Corumbá;2017;20173;Amarelo;229,0334
1ª RF;145200;IRF - Corumbá;2017;20173;Vermelho;140,2263
1ª RF;145200;IRF - Corumbá;2017;20174;Verde;8,9424
1ª RF;145200;IRF - Corumbá;2017;20174;Amarelo;440,6268
1ª RF;145200;IRF - Corumbá;2017;20174;Vermelho;276,7135
1ª RF;145200;IRF - Corumbá;2018;20181;Verde;102,5814
1ª RF;145200;IRF - Corumbá;2018;20181;Vermelho;453,5717
1ª RF;145300;IRF - Ponta Porã;2015;20151;Verde;13,0811
1ª RF;145300;IRF - Ponta Porã;2015;20151;Amarelo;89,6346
1ª RF;145300;IRF - Ponta Porã;2015;20151;Vermelho;82,2856
1ª RF;145300;IRF - Ponta Porã;2015;20152;Verde;15,7951
1ª RF;145300;IRF - Ponta Porã;2015;20152;Amarelo;64,0591
1ª RF;145300;IRF - Ponta Porã;2015;20152;Vermelho;58,1019
1ª RF;145300;IRF - Ponta Porã;2015;20153;Verde;16,2647
1ª RF;145300;IRF - Ponta Porã;2015;20153;Amarelo;146,5994
1ª RF;145300;IRF - Ponta Porã;2015;20153;Vermelho;174,5946
1ª RF;145300;IRF - Ponta Porã;2015;20154;Verde;21,8872
1ª RF;145300;IRF - Ponta Porã;2015;20154;Amarelo;228,0397
1ª RF;145300;IRF - Ponta Porã;2015;20154;Vermelho;141,6806
1ª RF;145300;IRF - Ponta Porã;2016;20161;Verde;16,0455
1ª RF;145300;IRF - Ponta Porã;2016;20161;Vermelho;160,7153
1ª RF;145300;IRF - Ponta Porã;2016;20162;Verde;16,8577
1ª RF;145300;IRF - Ponta Porã;2016;20162;Amarelo;57,2867
1ª RF;145300;IRF - Ponta Porã;2016;20162;Vermelho;86,8524
1ª RF;145300;IRF - Ponta Porã;2016;20163;Verde;16,1828
1ª RF;145300;IRF - Ponta Porã;2016;20163;Amarelo;198,7967
1ª RF;145300;IRF - Ponta Porã;2016;20163;Vermelho;120,4963
1ª RF;145300;IRF - Ponta Porã;2016;20164;Verde;18,2448
1ª RF;145300;IRF - Ponta Porã;2016;20164;Amarelo;230,2398
1ª RF;145300;IRF - Ponta Porã;2016;20164;Vermelho;214,1866
1ª RF;145300;IRF - Ponta Porã;2017;20171;Verde;11,4597
1ª RF;145300;IRF - Ponta Porã;2017;20171;Amarelo;78,098
1ª RF;145300;IRF - Ponta Porã;2017;20171;Vermelho;65,8233
1ª RF;145300;IRF - Ponta Porã;2017;20172;Verde;15,6762
1ª RF;145300;IRF - Ponta Porã;2017;20172;Amarelo;101,4979
1ª RF;145300;IRF - Ponta Porã;2017;20172;Vermelho;127,9535
1ª RF;145300;IRF - Ponta Porã;2017;20173;Verde;14,5739
1ª RF;145300;IRF - Ponta Porã;2017;20173;Amarelo;51,1573
1ª RF;145300;IRF - Ponta Porã;2017;20173;Vermelho;82,9092
1ª RF;145300;IRF - Ponta Porã;2017;20174;Verde;16,9999
1ª RF;145300;IRF - Ponta Porã;2017;20174;Vermelho;204,7141
1ª RF;145300;IRF - Ponta Porã;2018;20181;Verde;94,6647
1ª RF;145300;IRF - Ponta Porã;2018;20181;Vermelho;407,2083
1ª RF;145351;IRF - Bela Vista;2015;20152;Verde;2,6
1ª RF;145351;IRF - Bela Vista;2016;20162;Verde;14,8067
1ª RF;145351;IRF - Bela Vista;2016;20163;Verde;16,1167
1ª RF;145351;IRF - Bela Vista;2016;20164;Verde;3,9014
1ª RF;145351;IRF - Bela Vista;2016;20164;Vermelho;166,6658
1ª RF;145351;IRF - Bela Vista;2017;20171;Verde;9,676
1ª RF;145351;IRF - Bela Vista;2017;20173;Verde;15,1669
1ª RF;145351;IRF - Bela Vista;2017;20174;Verde;16,6972
1ª RF;145352;IRF - Porto Murtinho;2015;20151;Verde;13,6003
1ª RF;145352;IRF - Porto Murtinho;2017;20171;Verde;4,5175
1ª RF;147600;ALF - Corumbá;2018;20181;Verde;8,353
1ª RF;147600;ALF - Corumbá;2018;20181;Amarelo;211,9368
1ª RF;147600;ALF - Corumbá;2018;20181;Vermelho;286,6691
1ª RF;147600;ALF - Corumbá;2018;20182;Verde;8,818
1ª RF;147600;ALF - Corumbá;2018;20182;Amarelo;460,8657
1ª RF;147600;ALF - Corumbá;2018;20182;Vermelho;446,5713
1ª RF;147600;ALF - Corumbá;2018;20183;Verde;9,241
1ª RF;147600;ALF - Corumbá;2018;20183;Amarelo;315,5564
1ª RF;147600;ALF - Corumbá;2018;20183;Vermelho;281,366
1ª RF;147600;ALF - Corumbá;2018;20184;Verde;10,4606
1ª RF;147600;ALF - Corumbá;2018;20184;Amarelo;174,6252
1ª RF;147600;ALF - Corumbá;2018;20184;Vermelho;156,1538
1ª RF;147600;ALF - Corumbá;2019;20191;Verde;7,4595
1ª RF;147600;ALF - Corumbá;2019;20191;Amarelo;940,9219
1ª RF;147600;ALF - Corumbá;2019;20191;Vermelho;91,9794
1ª RF;147600;ALF - Corumbá;2019;20192;Verde;7,4053
1ª RF;147600;ALF - Corumbá;2019;20192;Vermelho;74,411
1ª RF;147600;ALF - Corumbá;2019;20193;Verde;8,1047
1ª RF;147600;ALF - Corumbá;2019;20193;Amarelo;226,4553
1ª RF;147600;ALF - Corumbá;2019;20193;Vermelho;79,1639
1ª RF;147600;ALF - Corumbá;2019;20194;Verde;7,9233
1ª RF;147600;ALF - Corumbá;2019;20194;Amarelo;150,8068
1ª RF;147600;ALF - Corumbá;2019;20194;Vermelho;172,1476
1ª RF;147600;ALF - Corumbá;2020;20201;Verde;8,0497
1ª RF;147600;ALF - Corumbá;2020;20201;Amarelo;244,1107
1ª RF;147600;ALF - Corumbá;2020;20202;Verde;9,6651
1ª RF;147600;ALF - Corumbá;2020;20202;Vermelho;161,9053
1ª RF;147600;ALF - Corumbá;2020;20203;Verde;8,8035
1ª RF;147600;ALF - Corumbá;2020;20203;Amarelo;39,1659
1ª RF;147600;ALF - Corumbá;2020;20203;Vermelho;135,3578
1ª RF;147600;ALF - Corumbá;2020;20204;Verde;11,3489
1ª RF;147600;ALF - Corumbá;2020;20204;Amarelo;94,7341
1ª RF;147600;ALF - Corumbá;2020;20204;Vermelho;80,459
1ª RF;147600;ALF - Corumbá;2021;20211;Verde;8,8638
1ª RF;147600;ALF - Corumbá;2021;20211;Amarelo;112,9422
1ª RF;147600;ALF - Corumbá;2021;20211;Vermelho;104,5949
1ª RF;147600;ALF - Corumbá;2021;20212;Verde;9,0821
1ª RF;147600;ALF - Corumbá;2021;20212;Amarelo;112,3107
1ª RF;147600;ALF - Corumbá;2021;20212;Vermelho;149,437
1ª RF;147600;ALF - Corumbá;2021;20213;Verde;8,3853
1ª RF;147600;ALF - Corumbá;2021;20213;Amarelo;71,4158
1ª RF;147600;ALF - Corumbá;2021;20213;Vermelho;85,3216
1ª RF;147600;ALF - Corumbá;2021;20214;Verde;8,1189
1ª RF;147600;ALF - Corumbá;2021;20214;Amarelo;338,8549
1ª RF;147600;ALF - Corumbá;2021;20214;Vermelho;70,6875
1ª RF;147600;ALF - Corumbá;2022;20221;Verde;8,6608
